right_db,left_db,RT,choice
24.0,16.0,0.109375,1.0
21.0,19.0,0.1494140625,1.0
20.5,19.5,0.1865234375,-1.0
22.0,18.0,0.412109375,-1.0
28.0,12.0,0.208984375,1.0
24.0,16.0,0.5380859375,1.0
21.0,19.0,0.1142578125,1.0
16.0,24.0,0.125,-1.0
20.5,19.5,0.205078125,1.0
18.0,22.0,0.3427734375,-1.0
12.0,28.0,0.1298828125,-1.0
20.5,19.5,0.21484375,1.0
16.0,24.0,0.169921875,-1.0
28.0,12.0,0.25390625,1.0
19.5,20.5,0.2001953125,1.0
18.0,22.0,0.236328125,-1.0
28.0,12.0,0.1416015625,1.0
21.0,19.0,0.2275390625,-1.0
24.0,16.0,0.353515625,1.0
18.0,22.0,0.33203125,-1.0
12.0,28.0,0.1494140625,-1.0
20.5,19.5,0.224609375,1.0
12.0,28.0,0.0849609375,-1.0
24.0,16.0,0.390625,-1.0
28.0,12.0,0.119140625,1.0
21.0,19.0,0.3017578125,-1.0
22.0,18.0,0.4033203125,-1.0
19.0,21.0,0.228515625,-1.0
12.0,28.0,0.154296875,-1.0
18.0,22.0,0.1123046875,-1.0
20.5,19.5,0.7763671875,-1.0
28.0,12.0,0.29296875,1.0
21.0,19.0,0.619140625,1.0
18.0,22.0,0.6923828125,-1.0
22.0,18.0,0.3095703125,1.0
21.0,19.0,0.125,1.0
28.0,12.0,0.1494140625,1.0
18.0,22.0,0.21875,-1.0
19.5,20.5,0.6962890625,1.0
28.0,12.0,0.134765625,1.0
21.0,19.0,0.1298828125,1.0
20.5,19.5,0.1455078125,1.0
19.0,21.0,0.2216796875,-1.0
12.0,28.0,0.2197265625,-1.0
19.5,20.5,0.515625,1.0
28.0,12.0,0.1083984375,1.0
18.0,22.0,0.240234375,-1.0
12.0,28.0,0.2099609375,-1.0
22.0,18.0,0.6669921875,-1.0
16.0,24.0,0.0341796875,-1.0
21.0,19.0,0.2158203125,-1.0
12.0,28.0,0.087890625,-1.0
16.0,24.0,0.14453125,-1.0
19.0,21.0,0.873046875,-1.0
24.0,16.0,0.1142578125,1.0
28.0,12.0,0.0927734375,1.0
24.0,16.0,0.048828125,1.0
19.5,20.5,0.197265625,-1.0
28.0,12.0,0.1435546875,1.0
28.0,12.0,0.220703125,1.0
21.0,19.0,0.1142578125,1.0
19.0,21.0,0.2509765625,1.0
28.0,12.0,0.2509765625,1.0
21.0,19.0,0.119140625,1.0
22.0,18.0,0.220703125,-1.0
20.5,19.5,0.509765625,1.0
19.5,20.5,0.2470703125,1.0
21.0,19.0,0.138671875,1.0
28.0,12.0,0.2802734375,-1.0
12.0,28.0,0.1220703125,-1.0
19.5,20.5,0.3935546875,1.0
21.0,19.0,0.171875,1.0
19.0,21.0,0.189453125,1.0
19.5,20.5,0.2841796875,1.0
28.0,12.0,0.2314453125,1.0
20.5,19.5,0.4638671875,-1.0
18.0,22.0,0.1552734375,-1.0
22.0,18.0,0.150390625,1.0
19.0,21.0,0.787109375,-1.0
20.5,19.5,0.6123046875,1.0
18.0,22.0,0.42578125,-1.0
24.0,16.0,0.60546875,1.0
19.5,20.5,0.326171875,-1.0
28.0,12.0,0.2041015625,1.0
12.0,28.0,0.06640625,-1.0
24.0,16.0,0.298828125,1.0
28.0,12.0,0.4931640625,1.0
12.0,28.0,0.1240234375,-1.0
19.0,21.0,0.376953125,-1.0
21.0,19.0,0.2841796875,1.0
16.0,24.0,0.2744140625,-1.0
19.5,20.5,0.7158203125,-1.0
28.0,12.0,0.234375,1.0
24.0,16.0,0.16796875,1.0
18.0,22.0,0.5,-1.0
20.5,19.5,0.6015625,-1.0
21.0,19.0,0.189453125,1.0
22.0,18.0,0.1787109375,1.0
16.0,24.0,0.205078125,-1.0
21.0,19.0,0.689453125,-1.0
18.0,22.0,0.166015625,-1.0
24.0,16.0,0.2392578125,1.0
20.5,19.5,0.421875,-1.0
12.0,28.0,0.109375,-1.0
19.0,21.0,0.3427734375,-1.0
19.5,20.5,0.2294921875,-1.0
16.0,24.0,0.1904296875,-1.0
18.0,22.0,0.724609375,-1.0
19.0,21.0,0.2744140625,-1.0
22.0,18.0,0.787109375,-1.0
24.0,16.0,0.435546875,1.0
19.5,20.5,0.126953125,1.0
28.0,12.0,0.12890625,1.0
21.0,19.0,0.5322265625,-1.0
12.0,28.0,0.111328125,-1.0
24.0,16.0,0.251953125,1.0
21.0,19.0,0.42578125,-1.0
19.0,21.0,0.4443359375,-1.0
12.0,28.0,0.1962890625,-1.0
22.0,18.0,0.2001953125,1.0
19.5,20.5,0.3681640625,-1.0
19.0,21.0,0.9912109375,1.0
24.0,16.0,0.3134765625,1.0
18.0,22.0,0.517578125,-1.0
20.5,19.5,0.1416015625,1.0
12.0,28.0,0.1279296875,-1.0
21.0,19.0,0.8818359375,-1.0
28.0,12.0,0.0869140625,1.0
18.0,22.0,0.2587890625,-1.0
24.0,16.0,0.0458984375,1.0
16.0,24.0,0.21875,-1.0
20.5,19.5,0.52734375,-1.0
19.0,21.0,0.228515625,-1.0
24.0,16.0,0.4404296875,1.0
21.0,19.0,0.12890625,1.0
22.0,18.0,0.3095703125,1.0
28.0,12.0,0.2451171875,1.0
19.5,20.5,0.458984375,-1.0
22.0,18.0,0.1962890625,1.0
28.0,12.0,0.19921875,1.0
19.0,21.0,0.05078125,-1.0
20.5,19.5,0.15234375,1.0
28.0,12.0,0.21484375,1.0
19.5,20.5,0.94921875,-1.0
24.0,16.0,0.5068359375,1.0
20.5,19.5,0.1904296875,1.0
21.0,19.0,0.16015625,1.0
22.0,18.0,0.1103515625,1.0
18.0,22.0,0.17578125,-1.0
12.0,28.0,0.21875,-1.0
16.0,24.0,0.1513671875,-1.0
20.5,19.5,0.2587890625,-1.0
16.0,24.0,0.251953125,-1.0
21.0,19.0,0.18359375,1.0
28.0,12.0,0.1357421875,1.0
28.0,12.0,0.181640625,1.0
20.5,19.5,0.6064453125,1.0
16.0,24.0,0.1865234375,-1.0
18.0,22.0,0.162109375,-1.0
24.0,16.0,0.25390625,1.0
18.0,22.0,0.2900390625,-1.0
24.0,16.0,0.166015625,1.0
19.0,21.0,0.255859375,-1.0
20.5,19.5,0.455078125,1.0
19.0,21.0,0.2060546875,-1.0
22.0,18.0,0.5322265625,-1.0
18.0,22.0,0.15625,-1.0
18.0,22.0,0.65625,-1.0
21.0,19.0,0.583984375,1.0
24.0,16.0,0.1337890625,1.0
19.5,20.5,0.2685546875,-1.0
19.0,21.0,0.1845703125,-1.0
19.5,20.5,0.4443359375,-1.0
21.0,19.0,0.59765625,1.0
19.0,21.0,0.1591796875,-1.0
24.0,16.0,0.2080078125,1.0
22.0,18.0,0.169921875,1.0
20.5,19.5,0.53125,1.0
21.0,19.0,0.3251953125,-1.0
19.5,20.5,0.2001953125,-1.0
16.0,24.0,0.16796875,-1.0
22.0,18.0,0.6396484375,-1.0
22.0,18.0,0.0791015625,1.0
19.5,20.5,0.1806640625,-1.0
24.0,16.0,0.23046875,1.0
12.0,28.0,0.0400390625,-1.0
18.0,22.0,0.1708984375,-1.0
20.5,19.5,0.2509765625,-1.0
19.5,20.5,0.1240234375,-1.0
24.0,16.0,0.138671875,1.0
19.0,21.0,0.2490234375,1.0
12.0,28.0,0.1044921875,-1.0
16.0,24.0,0.1748046875,-1.0
24.0,16.0,0.2138671875,1.0
22.0,18.0,0.12109375,1.0
12.0,28.0,0.1533203125,-1.0
16.0,24.0,0.3017578125,-1.0
28.0,12.0,0.2626953125,1.0
20.5,19.5,0.4990234375,1.0
12.0,28.0,0.0888671875,-1.0
20.5,19.5,0.138671875,1.0
16.0,24.0,0.4658203125,-1.0
20.5,19.5,0.1728515625,1.0
19.5,20.5,0.646484375,-1.0
24.0,16.0,0.08203125,1.0
22.0,18.0,0.2041015625,1.0
12.0,28.0,0.1435546875,-1.0
19.5,20.5,0.330078125,-1.0
16.0,24.0,0.1318359375,-1.0
21.0,19.0,0.1494140625,1.0
12.0,28.0,0.109375,-1.0
28.0,12.0,0.224609375,1.0
22.0,18.0,0.353515625,1.0
20.5,19.5,0.1787109375,-1.0
20.5,19.5,0.158203125,1.0
12.0,28.0,0.1123046875,-1.0
18.0,22.0,0.7470703125,-1.0
28.0,12.0,0.2763671875,-1.0
21.0,19.0,0.3447265625,-1.0
22.0,18.0,0.0927734375,1.0
24.0,16.0,0.0478515625,1.0
20.5,19.5,0.138671875,1.0
19.5,20.5,0.158203125,1.0
18.0,22.0,0.41015625,1.0
16.0,24.0,0.24609375,-1.0
22.0,18.0,0.8408203125,1.0
18.0,22.0,0.4384765625,-1.0
28.0,12.0,0.0517578125,1.0
20.5,19.5,0.2578125,-1.0
24.0,16.0,0.0751953125,-1.0
22.0,18.0,0.4228515625,-1.0
21.0,19.0,0.0361328125,-1.0
21.0,19.0,0.1953125,-1.0
18.0,22.0,0.1689453125,-1.0
20.5,19.5,0.3203125,-1.0
28.0,12.0,0.12890625,1.0
16.0,24.0,0.13671875,-1.0
20.5,19.5,0.419921875,1.0
28.0,12.0,0.12109375,1.0
20.5,19.5,0.3271484375,-1.0
19.0,21.0,0.267578125,-1.0
28.0,12.0,0.1484375,1.0
12.0,28.0,0.123046875,-1.0
12.0,28.0,0.1416015625,-1.0
24.0,16.0,0.2001953125,1.0
19.0,21.0,0.228515625,-1.0
16.0,24.0,0.3154296875,-1.0
12.0,28.0,0.1201171875,-1.0
22.0,18.0,0.189453125,1.0
18.0,22.0,0.2802734375,-1.0
21.0,19.0,0.150390625,-1.0
16.0,24.0,0.5703125,-1.0
18.0,22.0,0.166015625,-1.0
19.5,20.5,0.3193359375,-1.0
28.0,12.0,0.4814453125,-1.0
21.0,19.0,0.1298828125,1.0
16.0,24.0,0.1845703125,-1.0
24.0,16.0,0.1201171875,1.0
12.0,28.0,0.146484375,-1.0
21.0,19.0,0.12109375,1.0
19.0,21.0,0.1669921875,-1.0
28.0,12.0,0.2626953125,1.0
18.0,22.0,0.2646484375,-1.0
21.0,19.0,0.2529296875,1.0
19.5,20.5,0.1650390625,-1.0
20.5,19.5,0.2080078125,-1.0
21.0,19.0,0.185546875,1.0
19.5,20.5,0.0595703125,-1.0
22.0,18.0,0.1796875,1.0
24.0,16.0,0.14453125,1.0
21.0,19.0,0.1298828125,1.0
20.5,19.5,0.3486328125,-1.0
12.0,28.0,0.1396484375,-1.0
18.0,22.0,0.275390625,-1.0
21.0,19.0,0.125,-1.0
28.0,12.0,0.1015625,1.0
22.0,18.0,0.0244140625,-1.0
19.0,21.0,0.1708984375,-1.0
20.5,19.5,0.1279296875,1.0
22.0,18.0,0.1455078125,1.0
18.0,22.0,0.30078125,-1.0
24.0,16.0,0.0185546875,-1.0
16.0,24.0,0.1376953125,-1.0
28.0,12.0,0.1220703125,1.0
12.0,28.0,0.115234375,-1.0
22.0,18.0,0.1494140625,1.0
21.0,19.0,0.111328125,1.0
12.0,28.0,0.1572265625,-1.0
18.0,22.0,0.4306640625,-1.0
24.0,16.0,0.212890625,1.0
18.0,22.0,0.8857421875,-1.0
20.5,19.5,0.1611328125,1.0
12.0,28.0,0.130859375,-1.0
24.0,16.0,0.1708984375,1.0
20.5,19.5,0.16796875,1.0
21.0,19.0,0.5078125,1.0
16.0,24.0,0.1357421875,-1.0
12.0,28.0,0.0947265625,-1.0
28.0,12.0,0.138671875,1.0
24.0,16.0,0.1728515625,1.0
21.0,19.0,0.3076171875,-1.0
16.0,24.0,0.181640625,-1.0
22.0,18.0,0.2158203125,1.0
19.5,20.5,0.234375,-1.0
19.0,21.0,0.984375,-1.0
28.0,12.0,0.173828125,1.0
22.0,18.0,0.1376953125,1.0
24.0,16.0,0.341796875,1.0
18.0,22.0,0.32421875,-1.0
12.0,28.0,0.1162109375,-1.0
16.0,24.0,0.1708984375,-1.0
19.5,20.5,0.1494140625,1.0
22.0,18.0,0.1455078125,1.0
28.0,12.0,0.10546875,1.0
20.5,19.5,0.291015625,-1.0
19.0,21.0,0.4541015625,1.0
21.0,19.0,0.1181640625,1.0
19.5,20.5,0.337890625,-1.0
12.0,28.0,0.0693359375,-1.0
20.5,19.5,0.7841796875,-1.0
20.5,19.5,0.21484375,1.0
16.0,24.0,0.193359375,-1.0
21.0,19.0,0.2705078125,1.0
12.0,28.0,0.1025390625,-1.0
19.5,20.5,0.3349609375,-1.0
28.0,12.0,0.1220703125,1.0
22.0,18.0,0.1162109375,1.0
16.0,24.0,0.099609375,-1.0
28.0,12.0,0.146484375,1.0
12.0,28.0,0.1240234375,-1.0
19.5,20.5,0.12890625,-1.0
16.0,24.0,0.1474609375,-1.0
16.0,24.0,0.4677734375,-1.0
20.5,19.5,0.150390625,1.0
12.0,28.0,0.265625,-1.0
19.0,21.0,0.1806640625,-1.0
24.0,16.0,0.3232421875,-1.0
20.5,19.5,0.4921875,-1.0
18.0,22.0,0.123046875,-1.0
12.0,28.0,0.10546875,-1.0
16.0,24.0,0.1552734375,-1.0
12.0,28.0,0.109375,-1.0
18.0,22.0,0.3427734375,-1.0
28.0,12.0,0.1318359375,1.0
21.0,19.0,0.4423828125,1.0
22.0,18.0,0.10546875,1.0
12.0,28.0,0.17578125,-1.0
24.0,16.0,0.1435546875,1.0
22.0,18.0,0.166015625,1.0
24.0,16.0,0.115234375,1.0
12.0,28.0,0.2724609375,-1.0
28.0,12.0,0.31640625,1.0
18.0,22.0,0.345703125,-1.0
20.5,19.5,0.5107421875,-1.0
12.0,28.0,0.1865234375,-1.0
18.0,22.0,0.458984375,-1.0
21.0,19.0,0.23046875,1.0
24.0,16.0,0.142578125,1.0
18.0,22.0,0.3115234375,-1.0
12.0,28.0,0.12890625,-1.0
22.0,18.0,0.4609375,1.0
19.5,20.5,0.3544921875,-1.0
28.0,12.0,0.404296875,1.0
22.0,18.0,0.361328125,-1.0
22.0,18.0,0.236328125,1.0
21.0,19.0,0.1220703125,1.0
12.0,28.0,0.169921875,-1.0
20.5,19.5,0.3271484375,1.0
28.0,12.0,0.1455078125,1.0
24.0,16.0,0.5263671875,1.0
28.0,12.0,0.224609375,1.0
18.0,22.0,0.2734375,-1.0
20.5,19.5,0.4384765625,1.0
19.0,21.0,0.1298828125,-1.0
22.0,18.0,0.3955078125,1.0
24.0,16.0,0.0439453125,-1.0
21.0,19.0,0.27734375,1.0
16.0,24.0,0.2177734375,-1.0
22.0,18.0,0.076171875,-1.0
19.5,20.5,0.3955078125,1.0
21.0,19.0,0.11328125,1.0
21.0,19.0,0.3544921875,-1.0
18.0,22.0,0.33984375,-1.0
12.0,28.0,0.2197265625,-1.0
24.0,16.0,0.2177734375,-1.0
20.5,19.5,0.72265625,1.0
28.0,12.0,0.1181640625,1.0
22.0,18.0,0.451171875,1.0
12.0,28.0,0.14453125,-1.0
28.0,12.0,0.1787109375,1.0
22.0,18.0,0.2666015625,-1.0
24.0,16.0,0.158203125,1.0
28.0,12.0,0.283203125,-1.0
16.0,24.0,0.2421875,-1.0
19.5,20.5,0.2734375,1.0
18.0,22.0,0.984375,1.0
19.0,21.0,0.4150390625,-1.0
20.5,19.5,0.1884765625,-1.0
18.0,22.0,0.3515625,-1.0
22.0,18.0,0.2958984375,1.0
19.0,21.0,0.13671875,-1.0
16.0,24.0,0.1455078125,-1.0
24.0,16.0,0.1279296875,1.0
16.0,24.0,0.4208984375,-1.0
22.0,18.0,0.126953125,1.0
28.0,12.0,0.2216796875,-1.0
16.0,24.0,0.2060546875,-1.0
19.5,20.5,0.142578125,-1.0
20.5,19.5,0.0947265625,-1.0
12.0,28.0,0.2412109375,-1.0
19.0,21.0,0.2685546875,-1.0
16.0,24.0,0.15625,-1.0
19.5,20.5,0.2333984375,-1.0
22.0,18.0,0.2509765625,-1.0
19.5,20.5,0.216796875,-1.0
24.0,16.0,0.0634765625,-1.0
18.0,22.0,0.3466796875,-1.0
21.0,19.0,0.146484375,1.0
16.0,24.0,0.119140625,-1.0
24.0,16.0,0.1201171875,1.0
19.5,20.5,0.1435546875,1.0
20.5,19.5,0.16015625,1.0
21.0,19.0,0.322265625,1.0
20.5,19.5,0.11328125,1.0
20.5,19.5,0.7138671875,1.0
28.0,12.0,0.123046875,1.0
12.0,28.0,0.099609375,-1.0
19.0,21.0,0.1640625,-1.0
22.0,18.0,0.2724609375,1.0
16.0,24.0,0.361328125,-1.0
12.0,28.0,0.4296875,-1.0
24.0,16.0,0.58984375,-1.0
21.0,19.0,0.3056640625,1.0
18.0,22.0,0.16796875,-1.0
20.5,19.5,0.552734375,-1.0
28.0,12.0,0.32421875,1.0
16.0,24.0,0.037109375,-1.0
24.0,16.0,0.248046875,1.0
20.5,19.5,0.4013671875,1.0
18.0,22.0,0.5,-1.0
19.0,21.0,0.2568359375,-1.0
22.0,18.0,0.1806640625,1.0
20.5,19.5,0.689453125,-1.0
28.0,12.0,0.1728515625,1.0
19.0,21.0,0.068359375,-1.0
18.0,22.0,0.2236328125,-1.0
24.0,16.0,0.486328125,-1.0
16.0,24.0,0.1328125,-1.0
19.5,20.5,0.306640625,-1.0
24.0,16.0,0.1005859375,1.0
16.0,24.0,0.115234375,-1.0
19.0,21.0,0.40234375,-1.0
20.5,19.5,0.205078125,1.0
24.0,16.0,0.072265625,1.0
12.0,28.0,0.130859375,-1.0
21.0,19.0,0.4375,1.0
24.0,16.0,0.0771484375,-1.0
19.0,21.0,0.1875,-1.0
20.5,19.5,0.146484375,1.0
19.5,20.5,0.1533203125,1.0
28.0,12.0,0.1162109375,1.0
24.0,16.0,0.5888671875,1.0
22.0,18.0,0.2392578125,1.0
16.0,24.0,0.1572265625,-1.0
18.0,22.0,0.1220703125,-1.0
22.0,18.0,0.0908203125,-1.0
12.0,28.0,0.4169921875,-1.0
16.0,24.0,0.166015625,-1.0
18.0,22.0,0.0400390625,-1.0
16.0,24.0,0.1484375,-1.0
20.5,19.5,0.251953125,1.0
19.0,21.0,0.271484375,1.0
21.0,19.0,0.5,1.0
28.0,12.0,0.17578125,1.0
22.0,18.0,0.1279296875,1.0
12.0,28.0,0.1611328125,-1.0
21.0,19.0,0.404296875,-1.0
24.0,16.0,0.369140625,1.0
18.0,22.0,0.1767578125,-1.0
28.0,12.0,0.189453125,1.0
21.0,19.0,0.1982421875,1.0
19.5,20.5,0.265625,-1.0
18.0,22.0,0.1982421875,-1.0
16.0,24.0,0.267578125,-1.0
28.0,12.0,0.5078125,-1.0
24.0,16.0,0.228515625,-1.0
19.5,20.5,0.64453125,-1.0
12.0,28.0,0.1455078125,-1.0
16.0,24.0,0.28125,-1.0
22.0,18.0,0.220703125,1.0
24.0,16.0,0.150390625,1.0
21.0,19.0,0.298828125,-1.0
28.0,12.0,0.1181640625,1.0
16.0,24.0,0.2529296875,-1.0
24.0,16.0,0.228515625,1.0
24.0,16.0,0.5576171875,1.0
21.0,19.0,0.5888671875,-1.0
18.0,22.0,0.2734375,-1.0
28.0,12.0,0.107421875,1.0
28.0,12.0,0.166015625,1.0
19.0,21.0,0.228515625,-1.0
12.0,28.0,0.125,-1.0
16.0,24.0,0.2041015625,-1.0
19.5,20.5,0.494140625,-1.0
21.0,19.0,0.76171875,1.0
18.0,22.0,0.2216796875,-1.0
20.5,19.5,0.390625,-1.0
16.0,24.0,0.3994140625,-1.0
18.0,22.0,0.455078125,-1.0
24.0,16.0,0.2724609375,-1.0
22.0,18.0,0.4775390625,1.0
19.0,21.0,0.6171875,-1.0
28.0,12.0,0.1328125,1.0
12.0,28.0,0.3291015625,-1.0
24.0,16.0,0.173828125,1.0
19.5,20.5,0.568359375,-1.0
21.0,19.0,0.234375,1.0
18.0,22.0,0.30859375,-1.0
12.0,28.0,0.173828125,-1.0
19.5,20.5,0.58984375,-1.0
18.0,22.0,0.1943359375,-1.0
24.0,16.0,0.2939453125,1.0
21.0,19.0,0.146484375,1.0
19.0,21.0,0.142578125,1.0
19.5,20.5,0.376953125,-1.0
28.0,12.0,0.1298828125,1.0
19.0,21.0,0.0986328125,-1.0
24.0,16.0,0.16015625,1.0
21.0,19.0,0.240234375,1.0
24.0,16.0,0.126953125,1.0
16.0,24.0,0.25,-1.0
19.5,20.5,0.12109375,1.0
20.5,19.5,0.1865234375,1.0
16.0,24.0,0.1201171875,-1.0
21.0,19.0,0.15625,1.0
19.0,21.0,0.337890625,1.0
12.0,28.0,0.173828125,-1.0
19.5,20.5,0.35546875,-1.0
20.5,19.5,0.48828125,1.0
20.5,19.5,0.109375,1.0
19.5,20.5,0.6572265625,-1.0
20.5,19.5,0.2998046875,-1.0
28.0,12.0,0.1376953125,1.0
12.0,28.0,0.1044921875,-1.0
19.0,21.0,0.4306640625,-1.0
21.0,19.0,0.0556640625,1.0
12.0,28.0,0.228515625,-1.0
24.0,16.0,0.3525390625,1.0
19.5,20.5,0.55859375,-1.0
19.5,20.5,0.2294921875,-1.0
16.0,24.0,0.40625,-1.0
28.0,12.0,0.1396484375,1.0
19.5,20.5,0.302734375,-1.0
18.0,22.0,0.1787109375,-1.0
12.0,28.0,0.1640625,-1.0
24.0,16.0,0.1357421875,1.0
19.0,21.0,0.771484375,-1.0
21.0,19.0,0.3056640625,-1.0
19.5,20.5,0.6513671875,-1.0
22.0,18.0,0.505859375,-1.0
21.0,19.0,0.19921875,1.0
12.0,28.0,0.2646484375,-1.0
24.0,16.0,0.19921875,1.0
22.0,18.0,0.8818359375,-1.0
16.0,24.0,0.5302734375,-1.0
19.5,20.5,0.3095703125,1.0
21.0,19.0,0.240234375,1.0
18.0,22.0,0.5322265625,-1.0
19.5,20.5,0.4501953125,-1.0
16.0,24.0,0.177734375,-1.0
12.0,28.0,0.142578125,-1.0
22.0,18.0,0.1953125,1.0
16.0,24.0,0.44921875,-1.0
18.0,22.0,0.423828125,-1.0
21.0,19.0,0.1904296875,1.0
24.0,16.0,0.212890625,1.0
19.0,21.0,0.33984375,-1.0
19.0,21.0,0.4287109375,-1.0
28.0,12.0,0.1220703125,1.0
24.0,16.0,0.328125,1.0
18.0,22.0,0.1708984375,-1.0
21.0,19.0,0.291015625,1.0
12.0,28.0,0.169921875,-1.0
19.0,21.0,0.2431640625,-1.0
21.0,19.0,0.8046875,1.0
18.0,22.0,0.2919921875,-1.0
19.5,20.5,0.75,-1.0
24.0,16.0,0.103515625,1.0
19.0,21.0,0.3740234375,-1.0
21.0,19.0,0.4072265625,1.0
16.0,24.0,0.232421875,-1.0
20.5,19.5,0.59765625,-1.0
22.0,18.0,0.3603515625,-1.0
12.0,28.0,0.1298828125,-1.0
28.0,12.0,0.1845703125,1.0
12.0,28.0,0.095703125,-1.0
19.0,21.0,0.5830078125,-1.0
20.5,19.5,0.3896484375,-1.0
19.5,20.5,0.294921875,-1.0
24.0,16.0,0.525390625,1.0
18.0,22.0,0.1884765625,-1.0
22.0,18.0,0.150390625,-1.0
21.0,19.0,0.12890625,1.0
19.5,20.5,0.255859375,-1.0
28.0,12.0,0.111328125,1.0
24.0,16.0,0.11328125,1.0
20.5,19.5,0.2421875,1.0
18.0,22.0,0.267578125,-1.0
12.0,28.0,0.1064453125,-1.0
20.5,19.5,0.3330078125,-1.0
19.5,20.5,0.2763671875,-1.0
21.0,19.0,0.31640625,-1.0
12.0,28.0,0.0478515625,-1.0
24.0,16.0,0.279296875,1.0
18.0,22.0,0.201171875,-1.0
28.0,12.0,0.134765625,1.0
20.5,19.5,0.7763671875,-1.0
20.5,19.5,0.4052734375,-1.0
28.0,12.0,0.4541015625,-1.0
19.0,21.0,0.15625,-1.0
18.0,22.0,0.3203125,-1.0
22.0,18.0,0.2666015625,-1.0
28.0,12.0,0.1455078125,1.0
19.0,21.0,0.2421875,-1.0
16.0,24.0,0.2802734375,-1.0
19.5,20.5,0.3623046875,-1.0
18.0,22.0,0.28125,-1.0
20.5,19.5,0.087890625,-1.0
18.0,22.0,0.392578125,-1.0
20.5,19.5,0.4462890625,1.0
16.0,24.0,0.30859375,-1.0
24.0,16.0,0.5263671875,-1.0
28.0,12.0,0.119140625,1.0
19.0,21.0,0.2734375,1.0
19.5,20.5,0.41796875,-1.0
19.0,21.0,0.5927734375,-1.0
21.0,19.0,0.11328125,1.0
16.0,24.0,0.26171875,-1.0
28.0,12.0,0.08203125,1.0
20.5,19.5,0.833984375,-1.0
12.0,28.0,0.1123046875,-1.0
16.0,24.0,0.111328125,-1.0
21.0,19.0,0.861328125,-1.0
19.5,20.5,0.287109375,-1.0
22.0,18.0,0.328125,1.0
22.0,18.0,0.2099609375,-1.0
19.0,21.0,0.5302734375,-1.0
24.0,16.0,0.806640625,1.0
18.0,22.0,0.2939453125,-1.0
28.0,12.0,0.1142578125,1.0
16.0,24.0,0.248046875,-1.0
12.0,28.0,0.3056640625,-1.0
19.5,20.5,0.373046875,-1.0
28.0,12.0,0.07421875,1.0
19.0,21.0,0.681640625,-1.0
28.0,12.0,0.4091796875,-1.0
21.0,19.0,0.49609375,1.0
19.0,21.0,0.16015625,1.0
24.0,16.0,0.107421875,1.0
19.5,20.5,0.318359375,-1.0
18.0,22.0,0.7080078125,-1.0
20.5,19.5,0.1181640625,1.0
18.0,22.0,0.177734375,-1.0
19.5,20.5,0.587890625,-1.0
28.0,12.0,0.2548828125,1.0
21.0,19.0,0.2587890625,1.0
22.0,18.0,0.3037109375,-1.0
19.5,20.5,0.0712890625,-1.0
20.5,19.5,0.56640625,-1.0
12.0,28.0,0.1552734375,-1.0
28.0,12.0,0.119140625,1.0
24.0,16.0,0.3466796875,1.0
22.0,18.0,0.609375,-1.0
12.0,28.0,0.2861328125,-1.0
21.0,19.0,0.287109375,1.0
18.0,22.0,0.4794921875,-1.0
21.0,19.0,0.177734375,1.0
22.0,18.0,0.1396484375,1.0
18.0,22.0,0.353515625,-1.0
12.0,28.0,0.142578125,-1.0
24.0,16.0,0.181640625,1.0
22.0,18.0,0.1572265625,1.0
19.0,21.0,0.373046875,-1.0
16.0,24.0,0.2216796875,-1.0
28.0,12.0,0.16796875,1.0
19.0,21.0,0.2119140625,-1.0
24.0,16.0,0.1279296875,1.0
21.0,19.0,0.1904296875,1.0
20.5,19.5,0.2529296875,-1.0
21.0,19.0,0.357421875,-1.0
28.0,12.0,0.146484375,1.0
16.0,24.0,0.19921875,-1.0
18.0,22.0,0.130859375,-1.0
24.0,16.0,0.47265625,-1.0
18.0,22.0,0.0810546875,-1.0
19.0,21.0,0.3662109375,-1.0
28.0,12.0,0.12890625,1.0
21.0,19.0,0.2080078125,1.0
19.5,20.5,0.1689453125,1.0
12.0,28.0,0.1572265625,-1.0
20.5,19.5,0.3935546875,1.0
24.0,16.0,0.607421875,-1.0
24.0,16.0,0.2099609375,1.0
12.0,28.0,0.14453125,-1.0
18.0,22.0,0.375,-1.0
20.5,19.5,0.201171875,1.0
22.0,18.0,0.2060546875,1.0
24.0,16.0,0.232421875,1.0
16.0,24.0,0.36328125,-1.0
19.0,21.0,0.177734375,-1.0
24.0,16.0,0.1298828125,1.0
22.0,18.0,0.12109375,1.0
18.0,22.0,0.3037109375,-1.0
28.0,12.0,0.1103515625,1.0
21.0,19.0,0.205078125,-1.0
12.0,28.0,0.1220703125,-1.0
24.0,16.0,0.15625,1.0
20.5,19.5,0.3349609375,-1.0
21.0,19.0,0.255859375,1.0
19.5,20.5,0.3212890625,-1.0
24.0,16.0,0.3359375,1.0
12.0,28.0,0.21484375,-1.0
28.0,12.0,0.1240234375,1.0
19.5,20.5,0.2216796875,-1.0
21.0,19.0,0.2216796875,1.0
28.0,12.0,0.10546875,1.0
20.5,19.5,0.4013671875,1.0
24.0,16.0,0.123046875,1.0
19.0,21.0,0.3193359375,-1.0
12.0,28.0,0.107421875,-1.0
19.5,20.5,0.2177734375,1.0
22.0,18.0,0.1884765625,1.0
20.5,19.5,0.2890625,1.0
19.0,21.0,0.244140625,-1.0
16.0,24.0,0.23828125,-1.0
24.0,16.0,0.2578125,1.0
